Id,Course,RaceDate,RaceTime,Race,Type,Class,AgeLimit,Prize,Ran,Distance,Yards,Going,Limit,WinTime,Seconds,FPos,DstBtn,TotalBtn,CardNo,HorseName,Draw,Sp,Age,Stone,Lbs,WeightLBS,Favs,Aid,Trainer,Jockey,Allow,OR,Comments
43903105,Cheltenham,13-Mar-20,16:10,St. Jamess Place Foxhunter Challenge Cup Open Hunters Chase,c,2,5YO plus,"26,685",21,3m 2f 70y,5790,Good to Soft (Soft in places),,6m 55.51s,415.51,4,3¼,18.25,21,Staker Wallace,,7.5,9,12,0,168,,,E Bolger,Mr J J Codd,,127,middivision headway 4 out tracked leaders next driven and not quicken after 2 out well held in 4th from last
43903105,Cheltenham,13-Mar-20,16:10,St. Jamess Place Foxhunter Challenge Cup Open Hunters Chase,c,2,5YO plus,"26,685",21,3m 2f 70y,5790,Good to Soft (Soft in places),,6m 55.51s,415.51,5,7½,25.75,15,Minella Rocco,,5,10,12,0,168,,t   p,Jonjo ONeill,Mr Derek OConnor,,142,held up towards rear headway 4 out chased leaders next one pace before 2 out never able to challenge
43903105,Cheltenham,13-Mar-20,16:10,St. Jamess Place Foxhunter Challenge Cup Open Hunters Chase,c,2,5YO plus,"26,685",21,3m 2f 70y,5790,Good to Soft (Soft in places),,6m 55.51s,415.51,6,1,26.75,14,Marcle Ridge,,100,8,12,0,168,,,Sam Jukes,Mr Sam Jukes,,125,led driven and headed after 3 out ridden before next no extra and lost place between last 2 weakened flat
43903105,Cheltenham,13-Mar-20,16:10,St. Jamess Place Foxhunter Challenge Cup Open Hunters Chase,c,2,5YO plus,"26,685",21,3m 2f 70y,5790,Good to Soft (Soft in places),,6m 55.51s,415.51,7,11,37.75,13,Law Of Gold,,12,7,12,0,168,,,D J Kemp,Mr D Peters,,0,middivision mistake 4th (water) headway under pressure before 3 out soon ridden never threatened leaders weakened after next
43903105,Cheltenham,13-Mar-20,16:10,St. Jamess Place Foxhunter Challenge Cup Open Hunters Chase,c,2,5YO plus,"26,685",21,3m 2f 70y,5790,Good to Soft (Soft in places),,6m 55.51s,415.51,8,¾,38.5,24,Kalabaloo,,40,8,11,7,161,,,T Ellis,Miss G Andrews,,122,chased clear leaders to 15th struggling in middivision next no danger after
43903105,Cheltenham,13-Mar-20,16:10,St. Jamess Place Foxhunter Challenge Cup Open Hunters Chase,c,2,5YO plus,"26,685",21,3m 2f 70y,5790,Good to Soft (Soft in places),,6m 55.51s,415.51,9,1¼,39.75,1,Alcala (FR),,33,10,12,0,168,,t,P F Nicholls,Mr Angus Cheleda,,141,behind pushed along after 4 out plugged on past beaten rivals from last never nearer
43903105,Cheltenham,13-Mar-20,16:10,St. Jamess Place Foxhunter Challenge Cup Open Hunters Chase,c,2,5YO plus,"26,685",21,3m 2f 70y,5790,Good to Soft (Soft in places),,6m 55.51s,415.51,10,nk,39.95,10,Dylrow,,50,10,12,0,168,,t,D M Christie,Mr B ONeill,,130,middivision headway under pressure before 3 out soon ridden never reached leaders weakened next
43903105,Cheltenham,13-Mar-20,16:10,St. Jamess Place Foxhunter Challenge Cup Open Hunters Chase,c,2,5YO plus,"26,685",21,3m 2f 70y,5790,Good to Soft (Soft in places),,6m 55.51s,415.51,11,5½,45.45,8,Don Poli,,25,11,12,0,168,,,N Pearce,Mr T Durrell,,142,always towards rear
43903105,Cheltenham,13-Mar-20,16:10,St. Jamess Place Foxhunter Challenge Cup Open Hunters Chase,c,2,5YO plus,"26,685",21,3m 2f 70y,5790,Good to Soft (Soft in places),,6m 55.51s,415.51,12,shd,45.5,2,Arctic Skipper,,100,11,12,0,168,,t,V l Halley,Mr J C Barry,,125,behind some headway into middivision after 4 out never reached leaders weakened after 2 out
43903105,Cheltenham,13-Mar-20,16:10,St. Jamess Place Foxhunter Challenge Cup Open Hunters Chase,c,2,5YO plus,"26,685",21,3m 2f 70y,5790,Good to Soft (Soft in places),,6m 55.51s,415.51,13,12,57.5,23,Top Wood (FR),,25,13,12,0,168,,t   v,Miss K Morgan,Miss Tabitha Worsley,,140,tracked leaders went 2nd at 13th lost place 3 out soon weakened tailed off
43903105,Cheltenham,13-Mar-20,16:10,St. Jamess Place Foxhunter Challenge Cup Open Hunters Chase,c,2,5YO plus,"26,685",21,3m 2f 70y,5790,Good to Soft (Soft in places),,6m 55.51s,415.51,14,18,75.5,9,Duhallow Tornado,,66,8,12,0,168,,p1,O J Pimlott,Mr Thomas M OBrien,,125,never better than middivision behind from 16th tailed off 3 out
43903105,Cheltenham,13-Mar-20,16:10,St. Jamess Place Foxhunter Challenge Cup Open Hunters Chase,c,2,5YO plus,"26,685",21,3m 2f 70y,5790,Good to Soft (Soft in places),,6m 55.51s,415.51,15,hd,75.65,20,Southfield Theatre,,50,12,12,0,168,,t,Mrs Sara V Bradstock,Miss L Bradstock,,132,chased leaders blundered and lost place 17th soon behind tailed off
43903105,Cheltenham,13-Mar-20,16:10,St. Jamess Place Foxhunter Challenge Cup Open Hunters Chase,c,2,5YO plus,"26,685",21,3m 2f 70y,5790,Good to Soft (Soft in places),,6m 55.51s,415.51,16,39,114.65,16,Mr Mercurial,,100,12,12,0,168,,t,W B Ramsay,Mr W B Ramsay,,130,chased leaders to 17th soon behind weakened 3 out tailed off
43903105,Cheltenham,13-Mar-20,16:10,St. Jamess Place Foxhunter Challenge Cup Open Hunters Chase,c,2,5YO plus,"26,685",21,3m 2f 70y,5790,Good to Soft (Soft in places),,6m 55.51s,415.51,17,48,162.65,18,Sausalito Sunrise,,100,12,12,0,168,,p,Mrs Dunn,Mr J SmithMaxwell,,127,middivision on inside mistake 16th ridden after 3 out soon weakened tailed off
43903105,Cheltenham,13-Mar-20,16:10,St. Jamess Place Foxhunter Challenge Cup Open Hunters Chase,c,2,5YO plus,"26,685",21,3m 2f 70y,5790,Good to Soft (Soft in places),,6m 55.51s,415.51,18,,165,4,Bishops Road,,33,12,12,0,168,,p,T R David,Mr Z Baker,,135,middivision on outside lost place and behind from 5th not travel well and pulled up before 7th
43903105,Cheltenham,13-Mar-20,16:10,St. Jamess Place Foxhunter Challenge Cup Open Hunters Chase,c,2,5YO plus,"26,685",21,3m 2f 70y,5790,Good to Soft (Soft in places),,6m 55.51s,415.51,19,,170,5,Caid Du Berlais (FR),,8,11,12,0,168,,t,Mrs Loxton,Mr W Biddick,,139,chased leaders on inside lost place 15th weakened 3 out behind when pulled up before next
43903105,Cheltenham,13-Mar-20,16:10,St. Jamess Place Foxhunter Challenge Cup Open Hunters Chase,c,2,5YO plus,"26,685",21,3m 2f 70y,5790,Good to Soft (Soft in places),,6m 55.51s,415.51,20,,180,17,Rewritetherules,,50,6,12,0,168,,h,J J Hanlon,Mr T Hamilton,,122,always behind mistake and rider lost iron briefly 15th hit 4 out soon weakened tailed off when pulled up before 2 out
43903105,Cheltenham,13-Mar-20,16:10,St. Jamess Place Foxhunter Challenge Cup Open Hunters Chase,c,2,5YO plus,"26,685",21,3m 2f 70y,5790,Good to Soft (Soft in places),,6m 55.51s,415.51,21,,190,22,Stellar Notion,,100,12,12,0,168,,p,P A Kirby,Mr James King,,133,chased leader not fluent 13th lost place next behind from 16th pulled up after next
43903106,Cheltenham,13-Mar-20,16:50,Johnny Henderson Grand Annual Challenge Cup Handicap Chase (Grade 3),c,2,5YO plus,"61,897",18,2m 62y,3582,Good to Soft (Soft in places),,4m 7.90s,247.9,1,,0,10,Chosen Mate,,3.5,7,11,4,158,Fav,t,G Elliott,D N Russell,,147,held up towards rear headway after 3 out led going well after 2 out mistake last stayed on ridden out
43903106,Cheltenham,13-Mar-20,16:50,Johnny Henderson Grand Annual Challenge Cup Handicap Chase (Grade 3),c,2,5YO plus,"61,897",18,2m 62y,3582,Good to Soft (Soft in places),,4m 7.90s,247.9,2,1¾,1.75,8,Eclair De Beaufeu (FR),,6.5,6,11,1,155,,,G Elliott,S F OKeeffe,5,149,middivision headway approaching 3 out went 2nd last stayed on not trouble winner
43903106,Cheltenham,13-Mar-20,16:50,Johnny Henderson Grand Annual Challenge Cup Handicap Chase (Grade 3),c,2,5YO plus,"61,897",18,2m 62y,3582,Good to Soft (Soft in places),,4m 7.90s,247.9,3,3½,5.25,9,Us And Them,,10,7,11,5,159,,t   b,Joseph P OBrien,J J Slevin,,148,in touch in middivision mistake 1st closed 5th lost place 4 out rallied 2 out went 3rd from last stayed on
43903106,Cheltenham,13-Mar-20,16:50,Johnny Henderson Grand Annual Challenge Cup Handicap Chase (Grade 3),c,2,5YO plus,"61,897",18,2m 62y,3582,Good to Soft (Soft in places),,4m 7.90s,247.9,4,nk,5.45,7,Greaneteen (FR),,5,6,11,7,161,2Fav,,P F Nicholls,H Cobden,,150,raced keenly in touch in middivision effort 4 out mistake 2 out stayed on flat
43903106,Cheltenham,13-Mar-20,16:50,Johnny Henderson Grand Annual Challenge Cup Handicap Chase (Grade 3),c,2,5YO plus,"61,897",18,2m 62y,3582,Good to Soft (Soft in places),,4m 7.90s,247.9,5,2¾,8.2,19,Theinval (FR),,50,10,10,12,152,,p,N J Henderson,J McGrath,,141,held up in rear mistake 3 out headway last stayed on flat never nearer
43903106,Cheltenham,13-Mar-20,16:50,Johnny Henderson Grand Annual Challenge Cup Handicap Chase (Grade 3),c,2,5YO plus,"61,897",18,2m 62y,3582,Good to Soft (Soft in places),,4m 7.90s,247.9,6,½,8.7,11,Ballywood (FR),,28,6,11,3,157,,,A King,Thomas Bellamy,,146,held up in middivision headway after 3 out driven from 2 out kept on flat
43903106,Cheltenham,13-Mar-20,16:50,Johnny Henderson Grand Annual Challenge Cup Handicap Chase (Grade 3),c,2,5YO plus,"61,897",18,2m 62y,3582,Good to Soft (Soft in places),,4m 7.90s,247.9,7,1¼,9.95,16,Lisp,,7,6,11,1,155,,,A King,Tom Cannon,,144,held up in middivision outpaced after 3 out kept on flat but no impression
43903106,Cheltenham,13-Mar-20,16:50,Johnny Henderson Grand Annual Challenge Cup Handicap Chase (Grade 3),c,2,5YO plus,"61,897",18,2m 62y,3582,Good to Soft (Soft in places),,4m 7.90s,247.9,8,2¾,12.7,20,The Bay Birch,,50,9,10,11,151,,t   p1,M Sheppard,Stan Sheppard,,140,held up towards rear headway after 8th weakened before last
43903106,Cheltenham,13-Mar-20,16:50,Johnny Henderson Grand Annual Challenge Cup Handicap Chase (Grade 3),c,2,5YO plus,"61,897",18,2m 62y,3582,Good to Soft (Soft in places),,4m 7.90s,247.9,9,nse,12.72,15,Croco Bay,,25,13,11,1,155,,p,B I Case,Kielan Woods,,144,prominent pecked 3 out soon outpaced no impression after
43903106,Cheltenham,13-Mar-20,16:50,Johnny Henderson Grand Annual Challenge Cup Handicap Chase (Grade 3),c,2,5YO plus,"61,897",18,2m 62y,3582,Good to Soft (Soft in places),,4m 7.90s,247.9,10,nk,12.92,17,Jan Maat (GER),,12,7,10,13,153,,,H de Bromhead,Rachael Blackmore,,142,chased leaders led when stumbled 2 out soon headed weakened final 150 yards
43903106,Cheltenham,13-Mar-20,16:50,Johnny Henderson Grand Annual Challenge Cup Handicap Chase (Grade 3),c,2,5YO plus,"61,897",18,2m 62y,3582,Good to Soft (Soft in places),,4m 7.90s,247.9,11,½,13.42,14,Two Taffs,,14,10,11,1,155,,t   p,D Skelton,Harry Skelton,,144,chased leaders driven before 2 out weakened before last
43903106,Cheltenham,13-Mar-20,16:50,Johnny Henderson Grand Annual Challenge Cup Handicap Chase (Grade 3),c,2,5YO plus,"61,897",18,2m 62y,3582,Good to Soft (Soft in places),,4m 7.90s,247.9,12,¾,14.17,4,Paloma Blue,,8.5,8,11,9,163,,t,H de Bromhead,Aidan Coleman,,152,middivision headway approaching 4 out ridden before 2 out weakening when mistake last
43903106,Cheltenham,13-Mar-20,16:50,Johnny Henderson Grand Annual Challenge Cup Handicap Chase (Grade 3),c,2,5YO plus,"61,897",18,2m 62y,3582,Good to Soft (Soft in places),,4m 7.90s,247.9,13,½,14.67,2,Marracudja (FR),,50,9,11,11,165,,t,D Skelton,Bridget Andrews,,154,prominent led 10th hit 3 out headed next slow and beaten last weakened flat
43903106,Cheltenham,13-Mar-20,16:50,Johnny Henderson Grand Annual Challenge Cup Handicap Chase (Grade 3),c,2,5YO plus,"61,897",18,2m 62y,3582,Good to Soft (Soft in places),,4m 7.90s,247.9,14,17,31.67,3,Capeland (FR),,25,8,11,10,164,,t,P F Nicholls,Bryony Frost,,153,mistakes always behind
43903106,Cheltenham,13-Mar-20,16:50,Johnny Henderson Grand Annual Challenge Cup Handicap Chase (Grade 3),c,2,5YO plus,"61,897",18,2m 62y,3582,Good to Soft (Soft in places),,4m 7.90s,247.9,15,5,36.67,13,Winter Escape,,33,9,11,1,155,,,B M R Haslam,M P Walsh,,144,always in rear
43903106,Cheltenham,13-Mar-20,16:50,Johnny Henderson Grand Annual Challenge Cup Handicap Chase (Grade 3),c,2,5YO plus,"61,897",18,2m 62y,3582,Good to Soft (Soft in places),,4m 7.90s,247.9,16,,40,1,Great Field (FR),,33,9,11,12,166,,,Jonjo ONeill,J S McGarvey,,155,held up in rear mistake 2nd headway 4 out hampered after 3 out soon weakened pulled up before 2 out
43903106,Cheltenham,13-Mar-20,16:50,Johnny Henderson Grand Annual Challenge Cup Handicap Chase (Grade 3),c,2,5YO plus,"61,897",18,2m 62y,3582,Good to Soft (Soft in places),,4m 7.90s,247.9,17,,44,5,Mcgroarty,,50,9,11,9,163,,t,Dr R D P Newland,Sam TwistonDavies,,152,prominent lost place 4th well behind 9th pulled up before 4 out
43903106,Cheltenham,13-Mar-20,16:50,Johnny Henderson Grand Annual Challenge Cup Handicap Chase (Grade 3),c,2,5YO plus,"61,897",18,2m 62y,3582,Good to Soft (Soft in places),,4m 7.90s,247.9,18,,50,6,Gino Trail,,20,13,11,8,162,,p,F OBrien,J E Moore,,151,led not fluent 6th (water) or 7th headed 10th weakened after 3 out eased and pulled up before 2 out
43903107,Cheltenham,13-Mar-20,17:30,Martin Pipe Conditional Jockeys Handicap Hurdle,h,2,4YO plus,"43,330",23,2m 4f 56y,4456,Soft (Good to Soft in places),150,5m 3.73s,303.73,1,,0,2,Indefatigable,,25,7,11,9,163,,,P R Webber,Rex Dingle,,145,held up in rear headway before 2 out driven to chase leaders between last 2 ridden and stayed on well under pressure towards stands side rail after last led post
43903107,Cheltenham,13-Mar-20,17:30,Martin Pipe Conditional Jockeys Handicap Hurdle,h,2,4YO plus,"43,330",23,2m 4f 56y,4456,Soft (Good to Soft in places),150,5m 3.73s,303.73,2,shd,0.05,18,Pileon,,9,6,11,2,156,,,P J Hobbs,Ben Jones,,138,tracked leaders headway before 2 out led between last 2 ridden and hard pressed when left 3 lengths clear last kept on headed post
43903107,Cheltenham,13-Mar-20,17:30,Martin Pipe Conditional Jockeys Handicap Hurdle,h,2,4YO plus,"43,330",23,2m 4f 56y,4456,Soft (Good to Soft in places),150,5m 3.73s,303.73,3,3,3.05,24,Great White Shark (FR),,40,6,11,0,154,,,W P Mullins,D J McInerney,,136,pressed leader led 3 out ridden and headed between last 2 one pace when left 2nd after last kept on 3rd and held near finish
43903107,Cheltenham,13-Mar-20,17:30,Martin Pipe Conditional Jockeys Handicap Hurdle,h,2,4YO plus,"43,330",23,2m 4f 56y,4456,Soft (Good to Soft in places),150,5m 3.73s,303.73,4,nk,3.25,22,Happygolucky,,25,6,11,1,155,,,K C Bailey,Stan Sheppard,,137,tracked leaders on inside driven after 2 out ridden to chase front pair when left 2nd briefly and hampered last kept on
43903107,Cheltenham,13-Mar-20,17:30,Martin Pipe Conditional Jockeys Handicap Hurdle,h,2,4YO plus,"43,330",23,2m 4f 56y,4456,Soft (Good to Soft in places),150,5m 3.73s,303.73,5,nk,3.45,15,The Bosses Oscar,,11,5,11,2,156,,,G Elliott,S F OKeeffe,,138,towards rear outpaced 2 out ridden and headway under pressure between last 2 chased leaders when hampered last kept on flat never nearer
43903107,Cheltenham,13-Mar-20,17:30,Martin Pipe Conditional Jockeys Handicap Hurdle,h,2,4YO plus,"43,330",23,2m 4f 56y,4456,Soft (Good to Soft in places),150,5m 3.73s,303.73,6,½,3.95,8,Mill Green,,66,8,11,4,158,,,N J Henderson,J A Anderson,,140,behind pushed along after 6th ridden after 2 out headway under pressure when hampered last switched left and kept on flat never going pace to challenge nearest finish
43903107,Cheltenham,13-Mar-20,17:30,Martin Pipe Conditional Jockeys Handicap Hurdle,h,2,4YO plus,"43,330",23,2m 4f 56y,4456,Soft (Good to Soft in places),150,5m 3.73s,303.73,7,½,4.45,3,Five Oclock (FR),,7,5,11,9,163,,,W P Mullins,C P McNamara,,145,in touch dropped to middivision when faulted and rider lost iron briefly after 4th outpaced after 2 out ridden before last never able to challenge
43903107,Cheltenham,13-Mar-20,17:30,Martin Pipe Conditional Jockeys Handicap Hurdle,h,2,4YO plus,"43,330",23,2m 4f 56y,4456,Soft (Good to Soft in places),150,5m 3.73s,303.73,8,½,4.95,13,Ilikedwayurthinkin,,6.5,6,11,3,157,J2Fav,,G P Cromwell,D J OKeeffe,,139,not much room 2nd middivision not fluent 6th headway on inside after next driven to chase leaders after 2 out ridden and kept on under pressure flat no impression
43903107,Cheltenham,13-Mar-20,17:30,Martin Pipe Conditional Jockeys Handicap Hurdle,h,2,4YO plus,"43,330",23,2m 4f 56y,4456,Soft (Good to Soft in places),150,5m 3.73s,303.73,9,nk,5.15,17,Flash The Steel,,20,8,11,2,156,,t   p1,D Skelton,William Marshall,,138,held up towards rear on outside headway before 2 out chased leaders turning in ridden before last kept on same pace no impression
43903107,Cheltenham,13-Mar-20,17:30,Martin Pipe Conditional Jockeys Handicap Hurdle,h,2,4YO plus,"43,330",23,2m 4f 56y,4456,Soft (Good to Soft in places),150,5m 3.73s,303.73,10,3,8.15,7,Doctor Duffy,,20,7,11,4,158,,p,C Byrnes,K J Brouder,,140,towards rear switched outside and some headway before 2 out ridden and kept on same pace after last never threatened leaders
43903107,Cheltenham,13-Mar-20,17:30,Martin Pipe Conditional Jockeys Handicap Hurdle,h,2,4YO plus,"43,330",23,2m 4f 56y,4456,Soft (Good to Soft in places),150,5m 3.73s,303.73,11,nk,8.35,9,Umbrigado,,9,6,11,4,158,,t1   p1,D Pipe,Jack Tudor,,140,towards rear on inside headway before 2 out chased leaders between last 2 ridden and edged left after last kept on same pace never on terms
43903107,Cheltenham,13-Mar-20,17:30,Martin Pipe Conditional Jockeys Handicap Hurdle,h,2,4YO plus,"43,330",23,2m 4f 56y,4456,Soft (Good to Soft in places),150,5m 3.73s,303.73,12,1,9.35,12,Front View (FR),,4,5,11,3,157,Fav,,Joseph P OBrien,Jonjo ONeill Jr.,,139,mistake 2nd not always fluent after middivision tracked leaders after 3 out ridden and outpaced after next never on terms weakened after last
43903107,Cheltenham,13-Mar-20,17:30,Martin Pipe Conditional Jockeys Handicap Hurdle,h,2,4YO plus,"43,330",23,2m 4f 56y,4456,Soft (Good to Soft in places),150,5m 3.73s,303.73,13,5½,14.85,5,Espoir De Romay (FR),,20,6,11,6,160,,,K C Bailey,Chester Williams,,142,tracked leaders effort on inside after 2 out one pace before last soon weakened
43903107,Cheltenham,13-Mar-20,17:30,Martin Pipe Conditional Jockeys Handicap Hurdle,h,2,4YO plus,"43,330",23,2m 4f 56y,4456,Soft (Good to Soft in places),150,5m 3.73s,303.73,14,2¼,17.1,20,Thomas Macdonagh,,50,7,11,1,155,,t,Jamie Snowden,Page Fuller,,137,tracked leaders challenged 2 out soon ridden no extra and lost place before last weakened flat
43903107,Cheltenham,13-Mar-20,17:30,Martin Pipe Conditional Jockeys Handicap Hurdle,h,2,4YO plus,"43,330",23,2m 4f 56y,4456,Soft (Good to Soft in places),150,5m 3.73s,303.73,15,2,19.1,25,Escaria Ten (FR),,16,6,11,0,154,,,G Elliott,Fergus Gregory,,136,not much room 2nd tracked leaders driven after 2 out ridden and one pace before last soon weakened
43903107,Cheltenham,13-Mar-20,17:30,Martin Pipe Conditional Jockeys Handicap Hurdle,h,2,4YO plus,"43,330",23,2m 4f 56y,4456,Soft (Good to Soft in places),150,5m 3.73s,303.73,16,7,26.1,16,Anything Will Do,,66,5,11,2,156,,,Joseph P OBrien,Oakley Brown,,138,middivision hampered after 4th driven and lost place before 2 out soon behind
43903107,Cheltenham,13-Mar-20,17:30,Martin Pipe Conditional Jockeys Handicap Hurdle,h,2,4YO plus,"43,330",23,2m 4f 56y,4456,Soft (Good to Soft in places),150,5m 3.73s,303.73,17,4½,30.6,21,Ecco,,50,5,11,1,155,,,P F Nicholls,Lorcan Williams,,137,in touch on inside lost place 6th behind from 3 out
43903107,Cheltenham,13-Mar-20,17:30,Martin Pipe Conditional Jockeys Handicap Hurdle,h,2,4YO plus,"43,330",23,2m 4f 56y,4456,Soft (Good to Soft in places),150,5m 3.73s,303.73,18,6½,37.1,14,Cliffs Of Dover,,66,7,11,3,157,,,P F Nicholls,Bryan Carver,,139,middivision blundered 5th headway before 2 out soon ridden unable to go with leaders turning in weakened before last
43903107,Cheltenham,13-Mar-20,17:30,Martin Pipe Conditional Jockeys Handicap Hurdle,h,2,4YO plus,"43,330",23,2m 4f 56y,4456,Soft (Good to Soft in places),150,5m 3.73s,303.73,19,22,59.1,10,Big Blue,,66,8,11,4,158,,,C  D Eustace,Luca Morgan,,140,made most not fluent 6th headed 3 out lost place before next soon weakened tailed off
43903107,Cheltenham,13-Mar-20,17:30,Martin Pipe Conditional Jockeys Handicap Hurdle,h,2,4YO plus,"43,330",23,2m 4f 56y,4456,Soft (Good to Soft in places),150,5m 3.73s,303.73,20,,65,11,My Sister Sarah,,33,6,11,4,158,,,W P Mullins,A W Short,,140,in touch lost place after 4 out outpaced in middivision after 2 out soon ridden staying on but no impression when brought down last
43903107,Cheltenham,13-Mar-20,17:30,Martin Pipe Conditional Jockeys Handicap Hurdle,h,2,4YO plus,"43,330",23,2m 4f 56y,4456,Soft (Good to Soft in places),150,5m 3.73s,303.73,21,,71,4,Column Of Fire,,6.5,6,11,7,161,J2Fav,,G Elliott,E Walsh,,143,held up in touch on outside headway after 2 out stayed on to challenge and almost upsides when fell last
43903107,Cheltenham,13-Mar-20,17:30,Martin Pipe Conditional Jockeys Handicap Hurdle,h,2,4YO plus,"43,330",23,2m 4f 56y,4456,Soft (Good to Soft in places),150,5m 3.73s,303.73,22,,76,19,Ruthless Article,,100,7,11,2,156,,t,Miss R Curtis,Richard Patrick,,138,behind most of way weakened and pulled up before 2 out
43903107,Cheltenham,13-Mar-20,17:30,Martin Pipe Conditional Jockeys Handicap Hurdle,h,2,4YO plus,"43,330",23,2m 4f 56y,4456,Soft (Good to Soft in places),150,5m 3.73s,303.73,23,,80,23,Everybreathyoutake,,50,6,11,1,155,,,G Elliott,G Brouder,,137,middivision driven before 2 out never on terms weakened and pulled up before last
